path,length,min_id,max_id
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gallery\I Believe in Music.json,6514,176,29658
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gallery\Nice to Be With You.json,9994,182,29995
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Cherry Lips.json,8024,12,29774
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Hammering in My Head.json,11293,36,29673
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\I Think I'm Paranoid.json,9147,20,29925
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\I'm Only Happy When It Rains.json,3667,178,26813
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Medication.json,11847,8,29972
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Milk.json,2489,67,29409
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\No. 1 Crush.json,9646,6,29760
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Not My Idea.json,10506,106,29974
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Only Happy When It Rains.1.json,20145,9,29557
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Only Happy When It Rains.json,3667,178,26813
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Push It.1.json,10829,12,29949
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Push It.json,10829,12,29949
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Queer.1.json,10814,8,29595
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Queer.json,9435,31,29654
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Sleep Together.json,13437,11,29783
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Special.1.json,7186,180,29673
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Special.json,7186,180,29673
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Stupid Girl.1.json,12306,180,29717
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Stupid Girl.2.json,12312,180,29717
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Stupid Girl.3.json,9077,175,29557
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Stupid Girl.json,12312,180,29717
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Temptation Waits.json,15484,36,29557
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\The World Is Not Enough.json,6932,25,28990
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\Vow.json,3985,177,29129
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\When I Grow Up.json,12503,6,29673
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garbage\You Look So Fine.json,15474,12,29952
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garland\Over the Rainbow.json,4392,13,29756
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Garth Brooks\Two of a Kind, Workin' on a Full House.json",4675,29,28989
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Burton\Norwegian Wood.json,3351,109,27974
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Fane\Aquarius.json,4068,34,29900
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Glitter\Do You Wanna Touch Me (Oh Yeah).1.json,4984,17,29962
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Glitter\Do You Wanna Touch Me (Oh Yeah).json,4984,17,29962
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Glitter\Rock & Roll, Part 2.json",5449,203,29678
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Glitter\Rock 'n' Roll PT.2..json,5424,179,29127
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Lewis\Count Me In.json,6421,36,29988
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Lewis\Everybody Loves a Clown.json,8887,18,29995
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Lewis\She's Just My Style.json,7999,26,29741
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Cold Day in Hell.json,9144,33,29885
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Empty Rooms.json,5760,18,29506
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Friday on My Mind.json,8008,12,29616
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Parisienne Walkways.1.json,6508,40,29760
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Parisienne Walkways.json,7876,8,29869
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Still Got the Blues.1.json,5716,12,29936
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Still Got the Blues.2.json,10501,63,29908
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Still Got the Blues.3.json,5716,12,29936
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Still Got the Blues.4.json,7416,61,29902
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Still Got the Blues.5.json,6841,14,29999
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Still Got the Blues.json,6286,109,29711
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\The Loner.json,9172,15,29982
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Walking by Myself.1.json,4467,59,29990
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Walking by Myself.2.json,7511,31,29902
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Moore\Walking by Myself.json,7567,103,29990
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Puckett\Lady Willpower.json,6040,47,29952
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Puckett\Woman, Woman.json",5503,22,29892
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Puckett\Young Girl.json,4543,69,29915
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Wright\Dream Weaver.json,6433,33,29908
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gary Wright\Love Is Alive.json,4098,175,29571
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaskin Street\Stay a Little Bit Longer.json,8090,45,29961
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gatto Panceri\Abita in te.json,10345,22,29849
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gatto Panceri\Anello di fumo.json,5977,39,29931
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gatto Panceri\Io sto bene dove sto.json,10415,15,29989
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gatto Panceri\L'amore va oltre.json,7699,107,29769
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gatto Panceri\Un qualunque posto fuori o dentro di te.json,9204,175,29953
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\(Sexual) Healing.1.json",12312,175,29929
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\(Sexual) Healing.2.json",12101,175,29298
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\(Sexual) Healing.3.json",12831,18,29900
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\(Sexual) Healing.json",10626,23,29989
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\Ain't No Mountain High Enough.json",5182,37,29988
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\I Heard It Through The Grapevine.1.json",9934,66,29759
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\I Heard It Through The Grapevine.json",6816,20,29770
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\Let's Get It On.json",4513,416,29101
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\Mercy Mercy Me (The Ecology).1.json",9050,23,29939
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\Mercy Mercy Me (The Ecology).json",11471,73,29607
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\What's Goin' On.1.json",11883,81,29274
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gaye,Marvin\What's Goin' On.json",10233,69,29929
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gebroeders Grimm\Ik wil met jou wel even poolen.1.json,13454,6,29741
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gebroeders Grimm\Ik wil met jou wel even poolen.json,8354,15,29999
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gene Chandler\Duke Of Earl.json,4948,175,29775
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gene Pitney\Every Breath I Take.json,9305,84,29982
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gene Pitney\Hello Mary Lou.json,10664,100,29933
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gene Pitney\It Hurts to Be in Love.json,4884,414,29883
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gene Pitney\The Man Who Shot Liberty Valance.json,4691,72,29959
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Gene Vincent\Be Bob A-Lula.json,4494,36,29754
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\A Trick of the Tail.1.json,10734,33,29988
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\A Trick of the Tail.json,10732,33,29988
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Abacab.1.json,5310,34,29616
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Abacab.2.json,8379,42,29958
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Abacab.3.json,3962,175,29616
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Abacab.json,5273,34,29616
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Afterglow.1.json,3552,69,29140
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Afterglow.2.json,3545,69,29140
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Afterglow.3.json,3545,69,29140
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Afterglow.json,4449,69,27471
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\All in a Mouse's Night.json,9903,8,29791
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Anyway.json,6829,10,29859
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Behind the Lines.json,9738,106,29958
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Blood on the Rooftops.1.json,4832,40,29066
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Blood on the Rooftops.json,4832,40,29066
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Broadway Melody of 1974.json,2266,23,29600
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Calling All Stations.json,9741,8,29758
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Can-Utility and the Coastliners.json,12412,69,29932
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Carpet Crawl.json,12114,182,29834
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Carpet Crawlers.json,7527,198,29051
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Dance on a Volcano.json,14926,6,29878
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Dodo   Lurker.json,13831,46,29801
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Domino.1.json,18508,5,29509
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Domino.json,26261,29,29773
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Driving the Last Spike.json,18729,38,29982
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Duke's End.json,4352,26,29710
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Entangled.1.json,11486,45,29931
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Entangled.json,11488,45,29931
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Fading Lights.json,16414,26,29861
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Firth of Fifth.1.json,10620,175,29786
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Firth of Fifth.2.json,11938,74,29619
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Firth of Fifth.3.json,10632,175,29786
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Firth of Fifth.4.json,12452,26,29989
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Firth of Fifth.5.json,15414,69,29833
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Firth of Fifth.json,10630,175,29850
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Follow You Follow Me.1.json,10893,39,28876
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Follow You Follow Me.2.json,10895,39,28876
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Follow You Follow Me.json,4324,67,29441
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Get 'Em Out by Friday.json,11853,95,29855
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Hairless Heart.json,5378,73,29794
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Heathaze.json,8512,26,29166
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Hold On My Heart.1.json,6476,64,29972
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Hold On My Heart.json,6472,64,29972
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Horizon's.1.json,837,34,29932
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Horizon's.json,714,175,29682
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\I Can't Dance.1.json,6036,69,29529
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\I Can't Dance.2.json,5980,69,29529
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\I Can't Dance.3.json,8666,11,29856
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\I Can't Dance.4.json,5810,69,29062
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\I Can't Dance.5.json,5973,69,29529
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\I Can't Dance.json,5815,69,29062
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\I Know What I Like (In Your Wardrobe).json,9365,5,29865
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Illegal Alien.json,12212,41,29308
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\In the Cage (medley)_ The Cinema Show   Slipperman.json,49393,5,29989
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\In the Cage.json,49390,5,29989
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\In Too Deep.1.json,7276,64,29688
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\In Too Deep.2.json,7133,64,29692
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\In Too Deep.3.json,6401,70,29692
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\In Too Deep.4.json,6394,70,29692
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\In Too Deep.json,7136,64,29692
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Invisible Touch.1.json,7458,11,29739
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Invisible Touch.2.json,6038,59,29690
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Invisible Touch.3.json,7363,66,29799
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Invisible Touch.4.json,10711,18,29612
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Invisible Touch.5.json,15250,59,29902
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Invisible Touch.6.json,6741,11,29739
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Invisible Touch.7.json,6741,11,29739
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Invisible Touch.8.json,7324,66,29799
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Invisible Touch.json,6217,59,29634
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Jesus He Knows Me.1.json,8070,11,29705
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Jesus He Knows Me.2.json,7278,13,29608
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Jesus He Knows Me.3.json,8091,11,29705
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Jesus He Knows Me.4.json,8100,11,29705
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Jesus He Knows Me.5.json,8122,11,29705
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Jesus He Knows Me.6.json,7278,13,29608
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Jesus He Knows Me.json,8070,11,29705
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Keep It Dark.json,8525,27,26589
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Land of Confusion.1.json,12968,177,29835
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Land of Confusion.2.json,13096,177,29835
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Land of Confusion.3.json,13441,6,29835
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Land of Confusion.4.json,14293,176,29220
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Land of Confusion.5.json,12963,177,29835
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Land of Confusion.json,12968,177,29835
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Lilywhite Lilith.json,3232,177,29712
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Mad Man Moon.1.json,12559,33,29122
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Mad Man Moon.2.json,11707,33,29598
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Mad Man Moon.3.json,13635,33,29946
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Mad Man Moon.json,14833,33,29598
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Mama.1.json,8067,24,29985
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Mama.2.json,7949,24,29985
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Mama.json,7949,24,29985
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Man on the Corner.1.json,8745,106,29874
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Man on the Corner.json,8902,106,29874
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Many Too Many.1.json,3315,59,29536
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Many Too Many.2.json,3319,59,29536
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Many Too Many.json,4248,59,29900
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Misunderstanding.1.json,4502,106,29988
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Misunderstanding.2.json,4121,22,29988
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Misunderstanding.3.json,4491,22,29988
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Misunderstanding.json,6462,27,29981
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\Never a Time.json,5815,37,28804
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\No Son of Mine.1.json,8775,178,29763
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\No Son of Mine.2.json,8831,178,29781
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Genesis\No Son of Mine.3.json,8776,178,29763
